"rank","item","obs","au","np"
"1","1","-258.5","1","1"
"2","2","343","0","1E-18"
"3","3","258.5","0","8E-19"
"4","4","338.1","0","1E-16"
"5","5","328.3","0","3E-16"
"6","6","330.2","1E-41","4E-15"
"7","7","308","0","5E-19"
