"rank","item","obs","au","np"
"1","1","-258.5","1","1"
"2","2","343","0","2E-17"
"3","3","258.5","0","2E-16"
"4","4","338.1","3E-05","9E-06"
"5","5","328.3","0","4E-20"
"6","6","330.2","0","9E-17"
"7","7","308","1E-07","1E-06"
