"rank","item","obs","au","np"
"1","1","-258.5","1","1"
"2","2","343","0","3E-20"
"3","3","258.5","9E-41","5E-15"
"4","4","338.1","0","2E-28"
"5","5","328.3","5E-43","2E-15"
"6","6","330.2","3E-15","7E-09"
"7","7","308","2E-15","5E-09"
