"rank","item","obs","au","np"
"1","1","-258.5","1","1"
"2","2","343","0","9E-19"
"3","3","258.5","1E-45","4E-16"
"4","4","338.1","4E-10","5E-08"
"5","5","328.3","0","4E-17"
"6","6","330.2","0","4E-19"
"7","7","308","0","4E-22"
