"rank","item","obs","au","np"
"1","1","-258.5","1","1"
"2","2","343","0","1E-21"
"3","3","258.5","1E-05","1E-06"
"4","4","338.1","0","1E-19"
"5","5","328.3","1E-42","8E-16"
"6","6","330.2","0","7E-19"
"7","7","308","0","7E-17"
