"rank","item","obs","au","np"
"1","1","-258.5","1","1"
"2","2","343","0","2E-27"
"3","3","258.5","2E-07","2E-07"
"4","4","338.1","0","2E-19"
"5","5","328.3","2E-11","5E-08"
"6","6","330.2","5E-08","6E-07"
"7","7","308","7E-09","2E-07"
