"rank","item","obs","au","np"
"1","1","-258.5","1","1"
"2","2","343","0","1E-20"
"3","3","258.5","0","2E-34"
"4","4","338.1","0","9E-19"
"5","5","328.3","0","5E-18"
"6","6","330.2","8E-37","3E-15"
"7","7","308","4E-09","3E-07"
