"rank","item","obs","au","np"
"1","1","-258.5","1","1"
"2","2","343","3E-07","8E-07"
"3","3","258.5","1E-08","1E-07"
"4","4","338.1","5E-06","1E-06"
"5","5","328.3","0","3E-20"
"6","6","330.2","1E-07","2E-06"
"7","7","308","2E-08","6E-07"
