"rank","item","obs","au","np"
"1","1","-258.5","1","1"
"2","2","343","0","3E-22"
"3","3","258.5","0","2E-16"
"4","4","338.1","0","9E-17"
"5","5","328.3","0","6E-18"
"6","6","330.2","0","9E-36"
"7","7","308","3E-08","2E-07"
