"rank","item","obs","au","np"
"1","1","-258.5","1","1"
"2","2","343","0","1E-16"
"3","3","258.5","0","3E-16"
"4","4","338.1","0","2E-22"
"5","5","328.3","0","3E-20"
"6","6","330.2","0","2E-18"
"7","7","308","6E-07","1E-06"
