"rank","item","obs","au","np"
"1","1","-258.5","1","1"
"2","2","343","0.001","5E-07"
"3","3","258.5","0","1E-18"
"4","4","338.1","3E-05","1E-06"
"5","5","328.3","1E-05","3E-06"
"6","6","330.2","4E-06","9E-07"
"7","7","308","5E-06","3E-06"
