"rank","item","obs","au","np"
"1","1","-258.5","1","1"
"2","2","343","0","8E-27"
"3","3","258.5","0","2E-16"
"4","4","338.1","0","6E-30"
"5","5","328.3","0","8E-19"
"6","6","330.2","5E-42","4E-15"
"7","7","308","0","7E-28"
