"rank","item","obs","au","np"
"1","1","-258.5","1","1"
"2","2","343","0","2E-17"
"3","3","258.5","0","2E-18"
"4","4","338.1","3E-07","1E-07"
"5","5","328.3","0","2E-20"
"6","6","330.2","8E-42","4E-16"
"7","7","308","0","8E-19"
