"rank","item","obs","au","np"
"1","1","-258.5","1","1"
"2","2","343","3E-13","3E-08"
"3","3","258.5","2E-07","1E-07"
"4","4","338.1","5E-15","2E-08"
"5","5","328.3","2E-13","2E-08"
"6","6","330.2","8E-15","2E-08"
"7","7","308","0","3E-17"
