"rank","item","obs","au","np"
"1","1","-258.5","1","1"
"2","2","343","0","1E-24"
"3","3","258.5","7E-05","5E-05"
"4","4","338.1","0","4E-18"
"5","5","328.3","0","6E-16"
"6","6","330.2","0","5E-22"
"7","7","308","2E-05","4E-06"
