"rank","item","obs","au","np"
"1","1","-258.5","1","1"
"2","2","343","2E-35","2E-14"
"3","3","258.5","0","4E-17"
"4","4","338.1","9E-39","5E-15"
"5","5","328.3","3E-36","3E-14"
"6","6","330.2","0","1E-18"
"7","7","308","3E-43","2E-15"
