"rank","item","obs","au","np"
"1","1","-258.5","1","1"
"2","2","343","3E-43","2E-15"
"3","3","258.5","1E-45","2E-16"
"4","4","338.1","1E-10","9E-08"
"5","5","328.3","0","2E-23"
"6","6","330.2","3E-12","6E-09"
"7","7","308","1E-39","2E-15"
