"rank","item","obs","au","np"
"1","1","-258.5","1","1"
"2","2","343","0","2E-17"
"3","3","258.5","0","7E-34"
"4","4","338.1","0","2E-17"
"5","5","328.3","0","4E-18"
"6","6","330.2","0","3E-17"
"7","7","308","0","3E-28"
