"rank","item","obs","au","np"
"1","1","-258.5","1","1"
"2","2","343","0","5E-20"
"3","3","258.5","4E-07","7E-07"
"4","4","338.1","9E-37","8E-15"
"5","5","328.3","0","1E-17"
"6","6","330.2","1E-37","3E-15"
"7","7","308","0","5E-32"
