"rank","item","obs","au","np"
"1","1","-258.5","1","1"
"2","2","343","2E-07","5E-07"
"3","3","258.5","2E-07","2E-06"
"4","4","338.1","1E-08","3E-07"
"5","5","328.3","6E-07","7E-07"
"6","6","330.2","0","3E-30"
"7","7","308","9E-10","1E-07"
