"rank","item","obs","au","np"
"1","1","-258.5","1","1"
"2","2","343","0","3E-20"
"3","3","258.5","0","3E-27"
"4","4","338.1","0","8E-21"
"5","5","328.3","0","1E-18"
"6","6","330.2","0","6E-24"
"7","7","308","2E-07","2E-07"
