"rank","item","obs","au","np"
"1","1","-258.5","1","1"
"2","2","343","3E-06","1E-06"
"3","3","258.5","4E-37","1E-14"
"4","4","338.1","6E-06","1E-05"
"5","5","328.3","0","2E-24"
"6","6","330.2","0.0002","1E-05"
"7","7","308","0","5E-36"
