"rank","item","obs","au","np"
"1","1","-258.5","1","1"
"2","2","343","0","2E-26"
"3","3","258.5","9E-06","3E-06"
"4","4","338.1","4E-06","4E-06"
"5","5","328.3","0.0001","5E-06"
"6","6","330.2","6E-06","4E-06"
"7","7","308","7E-05","4E-06"
