"rank","item","obs","au","np"
"1","1","-258.5","1","1"
"2","2","343","0","1E-17"
"3","3","258.5","0","4E-18"
"4","4","338.1","0","2E-22"
"5","5","328.3","6E-40","2E-16"
"6","6","330.2","2E-14","2E-08"
"7","7","308","0","1E-17"
