"rank","item","obs","au","np"
"1","1","-258.5","1","1"
"2","2","343","8E-05","2E-06"
"3","3","258.5","1E-05","2E-05"
"4","4","338.1","2E-05","5E-06"
"5","5","328.3","0","2E-17"
"6","6","330.2","0.0003","3E-06"
"7","7","308","0.0002","3E-06"
