"rank","item","obs","au","np"
"1","1","-258.5","1","1"
"2","2","343","1E-05","6E-06"
"3","3","258.5","1E-07","4E-07"
"4","4","338.1","2E-06","6E-06"
"5","5","328.3","2E-06","3E-06"
"6","6","330.2","4E-05","3E-06"
"7","7","308","5E-05","5E-06"
