"rank","item","obs","au","np"
"1","1","-258.5","1","1"
"2","2","343","8E-05","2E-05"
"3","3","258.5","9E-05","4E-05"
"4","4","338.1","0.0001","2E-05"
"5","5","328.3","0.003","2E-06"
"6","6","330.2","0.001","3E-06"
"7","7","308","9E-06","5E-07"
