"rank","item","obs","au","np"
"1","1","-258.5","1","1"
"2","2","343","6E-11","1E-08"
"3","3","258.5","3E-06","5E-06"
"4","4","338.1","4E-11","2E-08"
"5","5","328.3","0","4E-17"
"6","6","330.2","3E-10","6E-08"
"7","7","308","0","2E-31"
