"rank","item","obs","au","np"
"1","1","-0","0.547","0.252"
"2","2","1.7","0.414","0.457"
"3","3","0","0.521","0.297"
"4","4","1.7","0.413","0.457"
"5","5","1.7","0.413","0.457"
