"rank","item","obs","au","np"
"1","1","-0","0.552","0.248"
"2","2","1.7","0.418","0.461"
"3","3","0","0.511","0.298"
"4","4","1.7","0.417","0.461"
"5","5","1.7","0.417","0.461"
