"rank","item","obs","au","np"
"1","1","-0","0.528","0.247"
"2","2","1.7","0.436","0.463"
"3","3","0","0.512","0.296"
"4","4","1.7","0.434","0.464"
"5","5","1.7","0.435","0.464"
