"rank","item","obs","au","np"
"1","1","-0","0.543","0.249"
"2","2","1.7","0.412","0.462"
"3","3","0","0.528","0.295"
"4","4","1.7","0.412","0.462"
"5","5","1.7","0.412","0.462"
