"rank","item","obs","au","np"
"1","1","-0","0.524","0.249"
"2","2","1.7","0.421","0.459"
"3","3","0","0.532","0.299"
"4","4","1.7","0.421","0.459"
"5","5","1.7","0.422","0.459"
