"rank","item","obs","au","np"
"1","1","-0","0.536","0.251"
"2","2","1.7","0.413","0.457"
"3","3","0","0.529","0.299"
"4","4","1.7","0.415","0.457"
"5","5","1.7","0.414","0.457"
