"rank","item","obs","au","np"
"1","1","-0","0.535","0.245"
"2","2","1.7","0.422","0.462"
"3","3","0","0.522","0.299"
"4","4","1.7","0.423","0.462"
"5","5","1.7","0.422","0.462"
