"rank","item","obs","au","np"
"1","1","-0","0.543","0.251"
"2","2","1.7","0.432","0.462"
"3","3","0","0.506","0.294"
"4","4","1.7","0.429","0.462"
"5","5","1.7","0.431","0.462"
