"rank","item","obs","au","np"
"1","1","-0","0.542","0.25"
"2","2","1.7","0.396","0.459"
"3","3","0","0.547","0.297"
"4","4","1.7","0.394","0.459"
"5","5","1.7","0.395","0.459"
