"rank","item","obs","au","np"
"1","1","-0","0.544","0.249"
"2","2","1.7","0.418","0.46"
"3","3","0","0.519","0.298"
"4","4","1.7","0.419","0.46"
"5","5","1.7","0.418","0.46"
