"rank","item","obs","au","np"
"1","1","-0","0.546","0.251"
"2","2","1.7","0.418","0.459"
"3","3","0","0.517","0.296"
"4","4","1.7","0.417","0.459"
"5","5","1.7","0.417","0.46"
