"rank","item","obs","au","np"
"1","1","-0","0.548","0.249"
"2","2","1.7","0.414","0.46"
"3","3","0","0.52","0.297"
"4","4","1.7","0.415","0.46"
"5","5","1.7","0.414","0.46"
