"rank","item","obs","au","np"
"1","1","-0","0.539","0.25"
"2","2","1.7","0.413","0.46"
"3","3","0","0.529","0.297"
"4","4","1.7","0.411","0.46"
"5","5","1.7","0.414","0.46"
