"rank","item","obs","au","np"
"1","1","-0","0.548","0.251"
"2","2","1.7","0.411","0.457"
"3","3","0","0.523","0.299"
"4","4","1.7","0.412","0.456"
"5","5","1.7","0.41","0.457"
