"rank","item","obs","au","np"
"1","1","-0","0.538","0.249"
"2","2","1.7","0.412","0.459"
"3","3","0","0.531","0.298"
"4","4","1.7","0.413","0.458"
"5","5","1.7","0.413","0.459"
