"rank","item","obs","au","np"
"1","1","-0","0.541","0.25"
"2","2","1.7","0.408","0.46"
"3","3","0","0.531","0.297"
"4","4","1.7","0.408","0.46"
"5","5","1.7","0.408","0.46"
