"rank","item","obs","au","np"
"1","1","-0","0.534","0.248"
"2","2","1.7","0.41","0.459"
"3","3","0","0.538","0.298"
"4","4","1.7","0.41","0.459"
"5","5","1.7","0.409","0.459"
