"rank","item","obs","au","np"
"1","1","-0","0.682","0.504"
"2","2","1.7","0.429","0.464"
"3","3","0","0.513","0.293"
"4","4","1.7","0.429","0.464"
"5","5","1.7","0.431","0.464"
