"rank","item","obs","au","np"
"1","1","-0","0.537","0.248"
"2","2","1.7","0.411","0.461"
"3","3","0","0.532","0.297"
"4","4","1.7","0.41","0.461"
"5","5","1.7","0.411","0.461"
