"rank","item","obs","au","np"
"1","1","-0","0.531","0.249"
"2","2","1.7","0.416","0.459"
"3","3","0","0.535","0.298"
"4","4","1.7","0.415","0.46"
"5","5","1.7","0.415","0.459"
