"rank","item","obs","au","np"
"1","1","-0","0.516","0.248"
"2","2","1.7","0.439","0.125"
"3","3","0","0.513","0.297"
"4","4","1.7","0.444","0.462"
"5","5","1.7","0.443","0.462"
