"rank","item","obs","au","np"
"1","1","-0","0.54","0.251"
"2","2","1.7","0.416","0.458"
"3","3","0","0.527","0.297"
"4","4","1.7","0.416","0.458"
"5","5","1.7","0.415","0.458"
