"rank","item","obs","au","np"
"1","1","-0","0.533","0.25"
"2","2","1.7","0.416","0.46"
"3","3","0","0.533","0.296"
"4","4","1.7","0.417","0.46"
"5","5","1.7","0.417","0.46"
