"rank","item","obs","au","np"
"1","1","-0","0.536","0.247"
"2","2","1.7","0.418","0.461"
"3","3","0","0.524","0.299"
"4","4","1.7","0.418","0.46"
"5","5","1.7","0.418","0.46"
