"rank","item","obs","au","np"
"1","1","-0","0.542","0.249"
"2","2","1.7","0.415","0.461"
"3","3","0","0.522","0.296"
"4","4","1.7","0.416","0.461"
"5","5","1.7","0.416","0.46"
