"rank","item","obs","au","np"
"1","1","-0","0.542","0.25"
"2","2","1.7","0.426","0.458"
"3","3","0","0.507","0.298"
"4","4","1.7","0.427","0.458"
"5","5","1.7","0.426","0.458"
