"rank","item","obs","au","np"
"1","1","-0","0.545","0.248"
"2","2","1.7","0.421","0.461"
"3","3","0","0.512","0.297"
"4","4","1.7","0.42","0.461"
"5","5","1.7","0.422","0.461"
