"rank","item","obs","au","np"
"1","1","-0","0.526","0.247"
"2","2","1.7","0.413","0.46"
"3","3","0","0.54","0.299"
"4","4","1.7","0.414","0.46"
"5","5","1.7","0.414","0.46"
