"rank","item","obs","au","np"
"1","1","-0","0.547","0.25"
"2","2","1.7","0.409","0.462"
"3","3","0","0.527","0.295"
"4","4","1.7","0.41","0.461"
"5","5","1.7","0.409","0.461"
