"rank","item","obs","au","np"
"1","1","-0","0.559","0.25"
"2","2","1.7","0.409","0.457"
"3","3","0","0.517","0.299"
"4","4","1.7","0.409","0.457"
"5","5","1.7","0.409","0.457"
