"rank","item","obs","au","np"
"1","1","-0","0.54","0.25"
"2","2","1.7","0.403","0.459"
"3","3","0","0.536","0.297"
"4","4","1.7","0.405","0.459"
"5","5","1.7","0.404","0.459"
