"rank","item","obs","au","np"
"1","1","-0","0.692","0.502"
"2","2","1.7","0.418","0.462"
"3","3","0","0.517","0.296"
"4","4","1.7","0.408","0.212"
"5","5","1.7","0.418","0.462"
