"rank","item","obs","au","np"
"1","1","-0","0.532","0.25"
"2","2","1.7","0.414","0.46"
"3","3","0","0.532","0.297"
"4","4","1.7","0.416","0.459"
"5","5","1.7","0.416","0.459"
