"rank","item","obs","au","np"
"1","1","-0","0.536","0.248"
"2","2","1.7","0.417","0.459"
"3","3","0","0.523","0.299"
"4","4","1.7","0.419","0.459"
"5","5","1.7","0.417","0.459"
