"rank","item","obs","au","np"
"1","1","-0","0.54","0.251"
"2","2","1.7","0.402","0.456"
"3","3","0","0.541","0.3"
"4","4","1.7","0.403","0.456"
"5","5","1.7","0.401","0.456"
