"rank","item","obs","au","np"
"1","1","-0","0.547","0.25"
"2","2","1.7","0.413","0.461"
"3","3","0","0.52","0.295"
"4","4","1.7","0.415","0.461"
"5","5","1.7","0.414","0.461"
